# Neanderthal Introgression — Adaptive Segments (Low / Medium / High)
# -----------------------------------------------------------
# Segments the genome into contiguous regions of constant introgression class
# based on per-SNP frequencies, limited to pilot-mask intervals (≤1 kb gaps bridged).
#
# Each row = one genomic segment.
# -----------------------------------------------------------
# Definitions:
# - Frequencies are SNP-level proportions (0–1).
# - introgression (per SNP):
#       'low'     → FREQ < 0.001
#       'medium'  → 0.001 ≤ FREQ < 0.1
#       'high'    → FREQ ≥ 0.1
# - Adjacent SNPs with the same class form one segment.
# - Segments are created only within bridged pilot-mask intervals.
#
# Formulas:
# - START_POS = first SNP position in segment
# - END_POS   = last SNP position in segment
# - Length    = END_POS - START_POS + 1
# -----------------------------------------------------------
# Columns:
# CHROM               → Chromosome number (1–22)
# START_POS           → Start coordinate (1-based, inclusive)
# END_POS             → End coordinate (1-based, inclusive)
# Length              → Segment length in base pairs (bp)
# introgression       → low / medium / high classification
# avg_freq            → Mean introgressed allele frequency across SNPs in segment
# SNP_total           → Total number of SNPs in segment
# SNP_0               → Count of SNPs with FREQ = 0 (no introgression)
# SNP_0_to_0.001      → (0, 0.001] (0.1%)
# SNP_0.001_to_0.01   → (0.001, 0.01] (1%)
# SNP_0.01_to_0.04    → (0.01, 0.04] (4%)
# SNP_higher_0.04     → > 0.04 (very high)
# -----------------------------------------------------------
# Adaptive segmentation per chromosome (1–22) using low/medium/high introgression states.
# Mask gaps ≤ 1 kb are bridged; segments do not cross unmasked regions.
# Output is tab-separated (.tsv) and includes comment header.
# -----------------------------------------------------------
# Additional annotations:
# avg_recomb_rate     → Mean recombination rate (cM/Mb) across the segment, from GLIMPSE recombination map.
# SNP_Neand_Specific  → Number of Neanderthal-specific mutation SNPs within the segment.
# -----------------------------------------------------------
# Merge step:
# - Adjacent segments are merged across mask gaps if compatible:
#     • same class (low/medium/high), or
#     • low–medium / medium–low.
# - All counts are summed; avg_freq is SNP_total-weighted; avg_recomb_rate is segment-length-weighted.
# - introgression is reassigned from merged avg_freq.
# - available_bp = (sum of component Lengths) / (END_POS - START_POS + 1).
# New columns added:
# available_bp        → Fraction of merged span covered by actual segments (0–1).
# (Existing columns retained/recomputed where applicable.)
#
# Additional columns added from 10 kb bin overlap:
# bin_low       → Number of overlapping 10 kb bins labeled 'low' (SNP_Neand_Specific == 0)
# bin_low_NSS   → Number of overlapping 10 kb bins labeled 'low' (SNP_Neand_Specific > 0)
# -----------------------------------------------------------
CHROM	START_POS	END_POS	Length	introgression	avg_freq	available_bp	avg_recomb_rate	SNP_total	SNP_0	SNP_0_to_0.001	SNP_0.001_to_0.01	SNP_0.01_to_0.04	SNP_higher_0.04	SNP_Neand_Specific	bin_low	bin_low_NSS
chr3	3682733	3694039	11307	high	0.015307562105263	1.0	3.3785212195121956	95	0	0	0	95	0	4	0	0
chr3	3694124	3699511	5388	low	0.0002662619999999	1.0	2.750171071428571	47	0	47	0	0	0	1	0	0
chr3	3699712	3699712	1	high	0.0328567	1.0	14.465058	1	0	0	0	1	0	1	0	0
chr3	3699748	3709284	9537	low	0.0	1.0	8.2751565	85	85	0	0	0	0	1	0	0
chr3	3709304	3718135	8832	high	0.0724942240506329	1.0	0.6961165555555556	79	0	0	0	0	79	4	0	0
chr3	3718227	3731439	13213	low	1.3150745121951222e-05	1.0	6.5379582916666665	82	1	81	0	0	0	0	1	0
chr3	3732283	3733390	1108	high	0.023029	1.0	0.9380306666666668	5	0	0	0	5	0	3	0	0
chr3	3733402	3742739	9338	low	2.662619999999999e-05	1.0	6.5903308	61	0	61	0	0	0	0	0	0
chr3	3742977	3759536	16560	high	0.0345123343065693	1.0	2.3097968333333334	137	0	0	0	135	2	8	0	0
chr3	3759635	3801627	41993	medium	0.0045457114119106	0.997809158669302	2.643213624958331	403	0	11	392	0	0	26	0	0
chr3	3801943	3818479	16537	high	0.019806984496124	1.0	1.4246093333333332	129	0	0	0	129	0	13	0	0
chr3	3818533	4398997	580465	low	0.0001624897378267	0.980801598718269	1.831876443798236	4399	3642	328	429	0	0	79	39	14
chr3	4399135	4422940	23806	high	0.0405456396396395	0.9352264135091992	2.4909070467011256	222	0	0	0	154	68	21	0	0
chr3	4423286	4520748	97463	low	0.0	1.0	4.506991436781609	582	582	0	0	0	0	3	7	2
chr3	4521055	4595164	74110	high	0.0906567628640776	1.0	2.5945814523809525	412	0	0	0	153	259	24	0	0
chr3	4595285	4595285	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	4595473	4608248	12776	high	0.0139233527027027	1.0	0.798775	74	0	0	0	74	0	9	0	0
chr3	4608269	4609220	952	low	0.0	1.0	52.678765	7	7	0	0	0	0	0	0	0
chr3	4609427	4609427	1	high	0.0275049	1.0		1	0	0	0	1	0	1	0	0
chr3	4609506	4612468	2963	medium	0.0021301	1.0	24.03406183333333	12	0	0	12	0	0	1	0	0
chr3	4612774	4642695	29922	high	0.0581944570588235	1.0	1.2233082903225805	170	0	0	0	0	170	9	0	0
chr3	4642859	4642859	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	4643096	4658109	15014	high	0.0336491254716981	1.0	2.711716857142857	106	0	0	0	77	29	7	0	0
chr3	4658175	4663070	4896	low	0.000252949	1.0	5.25769625	25	0	25	0	0	0	0	0	0
chr3	4663136	4663136	1	high	0.0222062	1.0		1	0	0	0	1	0	1	0	0
chr3	4663169	4791494	128326	low	0.0	1.0	5.328071803703704	794	794	0	0	0	0	0	12	0
chr3	4791510	4791581	72	high	0.0164816	1.0		2	0	0	0	2	0	2	0	0
chr3	4791679	4798489	6811	low	1.3313099999999996e-05	1.0	11.672275850000002	57	0	57	0	0	0	0	0	0
chr3	4798818	4809488	10671	high	0.0127672485436893	1.0	1.53029409375	103	0	0	0	103	0	12	0	0
chr3	4809489	4813231	3743	medium	0.00512554	1.0	3.5909279090909094	18	0	0	18	0	0	0	0	0
chr3	4813329	4821862	8534	high	0.0155585666666665	1.0	2.9636696363636363	33	0	0	0	32	1	6	0	0
chr3	4821884	4877260	55377	low	0.0	1.0	6.930757788990826	304	304	0	0	0	0	1	4	0
chr3	4877275	4877275	1	high	0.042988	1.0		1	0	0	0	0	1	1	0	0
chr3	4877348	4939892	62545	low	0.0007517109101333	0.978111759533136	5.268107229896653	375	2	197	176	0	0	13	2	1
chr3	4940125	4940125	1	high	0.104614	1.0		1	0	0	0	0	1	1	0	0
chr3	4940736	4971274	30539	low	0.0	0.8427584400275058	1.8191123423107365	209	209	0	0	0	0	0	2	0
chr3	4971337	4971337	1	high	0.0146843	1.0		1	0	0	0	1	0	1	0	0
chr3	4971652	5557700	586049	low	2.5236458062840824e-06	0.9991655987809892	2.7849241065461774	3851	3849	0	2	0	0	2	55	2
chr3	5557709	5557709	1	high	0.0404186	1.0		1	0	0	0	0	1	1	0	0
chr3	5557978	5609942	51965	low	0.0004395372185089	0.985952083132878	4.43009569399908	389	140	177	72	0	0	3	2	2
chr3	5610071	5615467	5397	high	0.0205178564102564	1.0	3.326504	39	0	0	0	39	0	6	0	0
chr3	5615479	5624143	8665	low	6.65655e-05	1.0	1.2122145	67	0	67	0	0	0	1	0	0
chr3	5624210	5690232	66023	high	0.0216041858546168	1.0	0.9428494631578946	509	0	0	0	509	0	22	0	0
chr3	5690297	5690297	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	5690705	5703326	12622	high	0.0209088	1.0	1.177303625	101	0	0	0	101	0	6	0	0
chr3	5703359	5703359	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	5703502	5705677	2176	high	0.0209414999999998	1.0	0.1449005714285714	26	0	0	0	26	0	2	0	0
chr3	5705925	5734405	28481	medium	0.0047115951584229	0.9964888873283944	3.655124134196472	279	0	133	146	0	0	8	0	1
chr3	5734765	5734765	1	high	0.0106904	1.0		1	0	0	0	1	0	1	0	0
chr3	5734786	5752792	18007	medium	0.009508704516129	0.9852835008607764	3.781986598151174	93	1	0	92	0	0	3	0	0
chr3	5752830	5772212	19383	high	0.0115778477272727	1.0	0.9460004090909092	88	0	0	0	88	0	14	0	0
chr3	5772442	5781155	8714	medium	0.0099582	1.0	0.9396599285714284	52	0	0	52	0	0	1	0	0
chr3	5781530	5798382	16853	high	0.0195024410852713	1.0	5.561677799999999	129	0	0	0	129	0	7	0	0
chr3	5798633	5803401	4769	low	0.000572463	1.0	42.84516541666665	22	0	22	0	0	0	0	0	0
chr3	5804090	5830239	26150	high	0.0897905921810699	1.0	2.0578265714285715	243	0	0	0	0	243	10	0	0
chr3	5830390	5830390	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	5830444	5928807	98364	high	0.1447399771137026	1.0	2.6926878448275864	686	0	0	0	0	686	45	0	0
chr3	5928870	5936056	7187	medium	0.0042735	1.0	1.0394589444444446	50	0	0	50	0	0	0	0	0
chr3	5936099	5948615	12517	high	0.0105856467741935	1.0	0.985009564102564	124	0	0	0	124	0	4	0	0
chr3	5948626	5955791	7166	medium	0.0053921953398058	0.977811889478091	0.3865618179417642	103	1	0	102	0	0	0	0	0
chr3	5955821	6026886	71066	high	0.125187114367816	1.0	1.11848112	696	0	0	0	0	696	29	0	0
chr3	6027126	6027126	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	6027244	6133026	105783	high	0.0824682417168674	1.0	2.977236393333333	664	0	0	0	187	477	35	0	0
chr3	6133288	6139193	5906	medium	0.00205022	1.0	19.9181778125	39	0	0	39	0	0	0	0	0
chr3	6139356	6139356	1	high	0.045411	1.0		1	0	0	0	0	1	1	0	0
chr3	6139380	6157144	17765	medium	0.0015770257874015	0.9863777089783282	1.5268368136179822	127	57	25	45	0	0	7	0	0
chr3	6157437	6157437	1	high	0.0114093	1.0		1	0	0	0	1	0	1	0	0
chr3	6157522	6175298	17777	low	0.0002524204928571	1.0	0.8201239499999999	126	0	126	0	0	0	3	0	1
chr3	6175862	6225115	49254	high	0.0430134398305084	1.0	1.565195075630252	354	0	0	0	0	354	16	0	0
chr3	6225281	6226212	932	medium	0.00191709	1.0	51.932021	6	0	0	6	0	0	0	0	0
chr3	6226320	6255930	29611	high	0.0143917139534883	1.0	5.401214756097561	258	0	0	0	258	0	13	0	0
chr3	6255997	6266127	10131	medium	0.0010573363551401	0.9893396505774356	0.5459384755244755	107	36	0	71	0	0	16	0	0
chr3	6266300	6285270	18971	high	0.0251875459459459	1.0	0.45781425	111	0	0	0	64	47	16	0	0
chr3	6285361	6285361	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	6285607	6308136	22530	high	0.0422690023952095	1.0	0.8913546785714286	167	0	0	0	0	167	6	0	0
chr3	6308575	6308575	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	6308764	6374306	65543	high	0.0328432414728682	1.0	0.7036341171171172	516	0	0	0	381	135	16	0	0
chr3	6374626	6393823	19198	low	1.9170863428571422e-05	1.0	1.697225454545454	175	34	141	0	0	0	8	0	1
chr3	6393921	6393938	18	high	0.01270735	1.0		2	0	0	0	2	0	2	0	0
chr3	6394012	6431838	37827	medium	0.0010274241503622	0.9997092024215508	7.9082181989606175	276	165	15	96	0	0	8	1	1
chr3	6431883	6451873	19991	high	0.1869092341772151	1.0	1.7826797499999998	158	0	0	0	0	158	6	0	0
chr3	6452032	6481324	29293	low	0.0	1.0	1.4485866140350876	202	202	0	0	0	0	0	2	0
chr3	6481461	6481461	1	high	0.151916	1.0	1.478287	1	0	0	0	0	1	1	0	0
chr3	6481514	6512765	31252	low	0.0	1.0	2.110276611111111	245	245	0	0	0	0	1	2	0
chr3	6513129	6751810	238682	high	0.1542047179012345	1.0	0.8829617793696275	1944	0	0	0	0	1944	82	0	0
chr3	6751830	6751830	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	6751853	6790540	38688	high	0.0557548322884012	1.0	1.7894658543689317	319	0	0	0	201	118	15	0	0
chr3	6790597	6870872	80276	low	2.914492383292384e-05	1.0	3.3067055200000004	407	306	101	0	0	0	10	5	2
chr3	6871682	6911113	39432	high	0.0762346364963503	1.0	4.802164975609756	137	0	0	0	38	99	23	0	0
chr3	6911268	6911268	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	6911400	6919311	7912	high	0.0437745979591836	1.0	0.7402716666666667	49	0	0	0	0	49	3	0	0
chr3	6919415	6928216	8802	low	0.0	1.0	14.92845495238095	51	51	0	0	0	0	0	0	0
chr3	6928535	7012625	84091	high	0.1021877683760683	1.0	3.8471211381578936	468	0	0	0	36	432	52	0	0
chr3	7012655	7016598	3944	medium	0.00481934	1.0	14.922244714285714	10	0	0	10	0	0	0	0	0
chr3	7016871	7022782	5912	high	0.0101237173913043	1.0	2.623590714285714	23	0	0	0	23	0	2	0	0
chr3	7022968	7025186	2219	medium	0.00999814	1.0	3.705202	8	0	0	8	0	0	0	0	0
chr3	7025252	7025252	1	high	0.0107703	1.0		1	0	0	0	1	0	1	0	0
chr3	7025472	7028554	3083	low	0.0001198179999999	1.0	49.30334466666667	17	0	17	0	0	0	0	0	0
chr3	7028585	7028585	1	high	0.018412	1.0		1	0	0	0	1	0	1	0	0
chr3	7028615	7051845	23231	medium	0.0063190719841269	1.0	1.0424149166666663	126	0	0	126	0	0	14	0	0
chr3	7051870	7051870	1	high	0.0123546	1.0		1	0	0	0	1	0	1	0	0
chr3	7052058	7087826	35769	medium	0.0035401641150442	0.989795633090106	5.445785210847202	226	115	0	111	0	0	6	1	0
chr3	7087925	7087925	1	high	0.0172005	1.0		1	0	0	0	1	0	1	0	0
chr3	7088276	7266050	177775	medium	0.0017298780429396	0.9910729855153988	1.0531966483580972	1211	617	0	594	0	0	35	7	0
chr3	7266075	7280684	14610	high	0.1148752121212121	1.0	0.2324169999999999	99	0	0	0	0	99	7	0	0
chr3	7280690	7314637	33948	low	1.4366101694915256e-05	0.9797042535642748	0.4376785322895197	177	176	0	1	0	0	1	1	1
chr3	7314715	7334709	19995	high	0.1588212812499999	1.0	0.508946947368421	96	0	0	0	0	96	6	0	0
chr3	7334721	7334721	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	7334999	7352776	17778	high	0.0431316435897435	1.0	0.3913220714285715	117	0	0	0	93	24	6	0	0
chr3	7352936	7361985	9050	low	0.0005793157794117	1.0	0.4278655357142857	68	17	51	0	0	0	1	0	0
chr3	7361993	7367429	5437	high	0.1465133965517241	1.0	1.4126594782608692	58	0	0	0	0	58	4	0	0
chr3	7367528	7377940	10413	low	0.000133131	1.0	14.821435	125	0	125	0	0	0	1	0	0
chr3	7378050	7391355	13306	high	0.0106953253731343	1.0	0.6685448157894737	134	0	0	0	134	0	5	0	0
chr3	7391568	8099050	707483	low	0.0003095723222951	0.993216798142146	2.524249802183729	5028	3550	447	1031	0	0	121	37	16
chr3	8099146	8136314	37169	high	0.0311010434426229	1.0	2.5373034285714287	244	0	0	0	243	1	21	0	0
chr3	8136492	8147718	11227	low	0.0	1.0	0.6185312758620689	83	83	0	0	0	0	2	0	0
chr3	8148053	8202780	54728	high	0.0364863810551558	1.0	0.927871880952381	417	0	0	0	226	191	33	0	0
chr3	8202996	8202996	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	8203036	8209936	6901	high	0.0215402702127659	1.0	0.39604	47	0	0	0	47	0	6	0	0
chr3	8210157	8229861	19705	low	7.176730198675497e-05	1.0	0.6564628181818182	151	0	151	0	0	0	4	0	2
chr3	8230143	8259609	29467	high	0.0222137673913042	1.0	0.7289375918367346	184	0	0	0	184	0	6	0	0
chr3	8260268	8304753	44486	low	0.0	1.0	1.6780825245901638	231	231	0	0	0	0	2	3	1
chr3	8304779	8304779	1	high	0.0103177	1.0		1	0	0	0	1	0	1	0	0
chr3	8305042	8313166	8125	medium	0.00872008	1.0	1.2268038888888888	39	0	0	39	0	0	1	0	0
chr3	8313535	8316474	2940	high	0.0128025549999999	1.0	0.8496966	20	0	0	0	20	0	3	0	0
chr3	8316902	8632464	315563	low	0.0001620154773081	0.9921695509296083	2.360143389960338	1798	1728	35	35	0	0	6	28	2
chr3	8632480	8632480	1	high	0.0446521	1.0	6.872781	1	0	0	0	0	1	1	0	0
chr3	8632542	8747818	115277	low	0.0004621333500627	0.9576585095031966	8.812910269288242	797	700	0	97	0	0	6	7	1
chr3	8747928	8752456	4529	high	0.068376596	1.0	4.1817161333333335	25	0	0	0	0	25	2	0	0
chr3	8752675	8775526	22852	low	0.0	0.9229826711009976	15.52310408452257	135	135	0	0	0	0	1	1	0
chr3	8775589	8788096	12508	high	0.1439563218390804	1.0	4.965770194444445	87	0	0	0	0	87	13	0	0
chr3	8788151	9215219	427069	low	0.0002242178120373	0.9980869601867614	2.5501769142513284	2783	1975	759	49	0	0	69	18	22
chr3	9215296	9215296	1	high	0.262108	1.0	3.689369	1	0	0	0	0	1	1	0	0
chr3	9216490	9324373	107884	low	0.0	1.0	3.56187085	538	538	0	0	0	0	8	8	2
chr3	9324701	9341725	17025	high	0.0229124232142856	1.0	0.7017133888888889	112	0	0	0	112	0	4	0	0
chr3	9341937	9559520	217584	low	0.0	1.0	1.5023856216216218	1000	1000	0	0	0	0	0	20	0
chr3	9559537	9559537	1	high	0.0524935	1.0		1	0	0	0	0	1	1	0	0
chr3	9559850	10226340	666491	low	3.7021506916666666e-05	1.0	1.3066141629072685	3600	1987	1613	0	0	0	88	36	30
chr3	10226444	10226444	1	high	0.143955	1.0		1	0	0	0	0	1	1	0	0
chr3	10226461	10399340	172880	low	1.8884007362534943e-05	0.998114298935678	1.7117286184532914	1073	577	495	1	0	0	39	3	13
chr3	10399523	10399523	1	high	0.0264798	1.0		1	0	0	0	1	0	1	0	0
chr3	10400145	10523046	122902	low	0.0	1.0	1.437514618320611	720	720	0	0	0	0	0	12	0
chr3	10523188	10523188	1	high	0.0387012	1.0	1.040457	1	0	0	0	1	0	1	0	0
chr3	10523218	10528704	5487	low	0.0	1.0	27.500830333333337	55	55	0	0	0	0	1	0	0
chr3	10528871	10532032	3162	high	0.0362726875	1.0	9.216393833333331	24	0	0	0	22	2	2	0	0
chr3	10532084	10532084	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	10532131	10587140	55010	high	0.021629956779661	1.0	1.6724127903225807	354	0	0	0	354	0	18	0	0
chr3	10587212	10587212	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	10587310	10601871	14562	high	0.0300664786666666	1.0	0.6640574230769232	75	0	0	0	75	0	3	0	0
chr3	10602133	10602133	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	10602145	10616574	14430	high	0.0306698573529411	1.0	0.3720112727272727	68	0	0	0	68	0	2	0	0
chr3	10616689	10635086	18398	low	0.0	1.0	5.763939358974359	122	122	0	0	0	0	1	0	1
chr3	10635251	10662742	27492	high	0.0583664787709497	1.0	1.8459399333333333	179	0	0	0	0	179	8	0	0
chr3	10662757	10676407	13651	medium	0.0035412799999999	1.0	19.86062210344828	74	0	0	74	0	0	0	0	0
chr3	10676678	10736780	60103	high	0.02738813172043	1.0	1.009795922222222	372	0	0	0	372	0	34	0	0
chr3	10736938	10736938	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	10737085	10783461	46377	high	0.0379329079051383	1.0	3.3292040750000003	253	0	0	0	243	10	24	0	0
chr3	10783572	10797131	13560	low	0.0	1.0	3.8774230967741934	100	100	0	0	0	0	2	0	0
chr3	10797215	10819976	22762	high	0.0398822155737704	1.0	0.909112457142857	122	0	0	0	79	43	10	0	0
chr3	10820067	10825748	5682	low	3.99393e-05	1.0	14.943134214285717	37	0	37	0	0	0	0	0	0
chr3	10825776	10929140	103365	high	0.0476795279792746	1.0	0.5243402558139535	579	0	0	0	229	350	42	0	0
chr3	10929192	10953158	23967	medium	0.0094725013157894	1.0	2.094577702702703	114	0	0	114	0	0	3	0	0
chr3	10953275	10958348	5074	high	0.0101963333333333	1.0	1.1543312222222224	27	0	0	0	27	0	5	0	0
chr3	10958572	10962257	3686	low	1.3313099999999996e-05	1.0	5.3441275	15	0	15	0	0	0	0	0	0
chr3	10962315	10962602	288	high	0.0124610333333333	1.0	1.7941504999999998	6	0	0	0	6	0	2	0	0
chr3	10962782	10980834	18053	medium	0.00999814	1.0	1.9418017045454543	112	0	0	112	0	0	4	0	0
chr3	10980849	10980985	137	high	0.01029105	1.0	0.512714	2	0	0	0	2	0	2	0	0
chr3	10981044	11019401	38358	low	8.781392364532022e-05	1.0	5.985893596774193	203	0	203	0	0	0	1	2	0
chr3	11019418	11053389	33972	high	0.2751359333333333	1.0	8.069287173913043	195	0	0	0	0	195	14	0	0
chr3	11053517	11238723	185207	low	6.195336091003103e-07	1.0	3.538280870056497	967	966	1	0	0	0	4	15	2
chr3	11238751	11238751	1	high	0.0419496	1.0		1	0	0	0	0	1	1	0	0
chr3	11238802	11694100	455299	low	6.425800789820098e-08	0.9959916450508348	0.9915473019657662	2279	2278	1	0	0	0	1	44	1
chr3	11694337	11694337	1	high	0.0448119	1.0		1	0	0	0	0	1	1	0	0
chr3	11694467	11983778	289312	low	0.0	1.0	3.803757737837838	1836	1836	0	0	0	0	0	28	0
chr3	11983782	11983782	1	high	0.199989	1.0		1	0	0	0	0	1	1	0	0
chr3	11983800	12550693	566894	low	7.181529532263571e-07	0.9905784855722588	0.8137499660021905	2929	2928	0	1	0	0	2	55	1
chr3	12550709	12559411	8703	high	0.0130607209302325	1.0	0.0740695999999999	43	0	0	0	43	0	9	0	0
chr3	12559961	12688513	128553	low	8.538773354231615e-05	0.9957605034499388	0.1498448494317567	638	578	23	37	0	0	5	11	1
chr3	12688561	12688561	1	high	0.0126075	1.0		1	0	0	0	1	0	1	0	0
chr3	12688734	12688734	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	12688790	12688790	1	high	0.160556	1.0		1	0	0	0	0	1	1	0	0
chr3	12689139	12734726	45588	low	0.0	1.0	0.1586807999999999	254	254	0	0	0	0	0	4	0
chr3	12734872	12734872	1	high	0.242844	1.0		1	0	0	0	0	1	1	0	0
chr3	12735211	12853445	118235	low	0.0	1.0	0.5996345795454544	811	811	0	0	0	0	0	11	0
chr3	12853450	12854155	706	high	0.2707976428571429	1.0		14	0	0	0	0	14	1	0	0
chr3	12854181	12854181	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	12854206	12858028	3823	high	0.2711131764705882	1.0	0.3114258	17	0	0	0	0	17	1	0	0
chr3	12858158	13541476	683319	low	0.0	1.0	3.135527422641509	4019	4019	0	0	0	0	2	66	2
chr3	13541639	13541639	1	high	0.0475278	1.0		1	0	0	0	0	1	1	0	0
chr3	13541713	13851814	310102	low	0.0003408100211202	0.9967365576487736	2.816236050649255	2178	1516	312	350	0	0	20	20	5
chr3	13851964	13851964	1	high	0.220811	1.0		1	0	0	0	0	1	1	0	0
chr3	13852337	14388677	536341	low	0.0004335604028863	0.9998415187352824	1.9006143869758432	3326	3138	0	188	0	0	11	49	1
chr3	14388816	14388816	1	high	0.0643023	1.0		1	0	0	0	0	1	1	0	0
chr3	14388818	14459099	70282	low	2.1337028216704288e-05	0.9945220682393784	6.22716079125751	443	328	114	1	0	0	7	2	4
chr3	14459160	14459635	476	high	0.0337404	1.0	6.617564000000001	8	0	0	0	8	0	2	0	0
chr3	14459828	14540926	81099	low	0.0	1.0	4.1296740451127825	400	400	0	0	0	0	1	8	0
chr3	14541058	14541058	1	high	0.0463429	1.0		1	0	0	0	0	1	1	0	0
chr3	14541323	14549762	8440	low	1.3313099999999996e-05	1.0	1.0115508666666666	45	0	45	0	0	0	0	0	0
chr3	14550307	14550307	1	high	0.0607743	1.0		1	0	0	0	0	1	1	0	0
chr3	14550392	14930417	380026	low	5.335733683749451e-06	0.9972975533252988	2.618435409079586	2283	2281	0	2	0	0	2	35	2
chr3	14930473	14954680	24208	high	0.0324254434285714	1.0	0.3111791956521739	175	0	0	0	175	0	5	0	0
chr3	14954926	15604045	649120	low	7.343398350029302e-05	0.9967725536110428	1.241965097497996	3394	3213	0	181	0	0	14	60	1
chr3	15604048	15643158	39111	high	0.0306027714285714	1.0	0.0398466315789473	224	0	0	0	223	1	11	0	0
chr3	15643175	15992135	348961	medium	0.0029380590413635	0.9927241153022832	0.1621067694342524	1980	101	44	1835	0	0	87	0	1
chr3	15992294	15992294	1	high	0.0122081	1.0		1	0	0	0	1	0	1	0	0
chr3	15992340	16075590	83251	medium	0.0044298401626016	0.9962162616665264	0.2667248715087748	615	1	0	614	0	0	23	0	0
chr3	16075997	16080545	4549	high	0.0162900260869565	1.0	0.2059822857142857	23	0	0	0	23	0	2	0	0
chr3	16080729	16091110	10382	medium	0.0047927199999999	1.0	5.395601714285715	59	0	0	59	0	0	2	0	0
chr3	16091429	16091429	1	high	0.0434406	1.0		1	0	0	0	0	1	1	0	0
chr3	16091913	16096096	4184	medium	0.00573794	1.0	7.250098769230769	32	0	0	32	0	0	1	0	0
chr3	16096245	16129041	32797	high	0.1411949504504504	1.0	0.7361544285714284	222	0	0	0	0	222	10	0	0
chr3	16129121	16148650	19530	low	1.3313099999999996e-05	1.0	7.328159857142858	114	0	114	0	0	0	0	1	0
chr3	16148811	16159106	10296	high	0.0927901855421687	1.0	0.98007005	83	0	0	0	0	83	2	0	0
chr3	16159426	16159426	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	16159428	16165653	6226	high	0.0923319575	1.0	0.713987923076923	40	0	0	0	0	40	2	0	0
chr3	16165742	16170397	4656	low	0.000905291	1.0	7.134997333333334	33	0	33	0	0	0	0	0	0
chr3	16170490	16175671	5182	high	0.112759861111111	1.0	0.4949994999999999	36	0	0	0	0	36	3	0	0
chr3	16175902	16183672	7771	low	2.567526428571428e-05	1.0	0.2778547333333333	56	2	54	0	0	0	0	0	0
chr3	16183707	16277560	93854	high	0.119506057057057	1.0	1.0350376631016045	666	0	0	0	72	594	32	0	0
chr3	16277611	16277611	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	16277861	16314817	36957	high	0.0267807744680851	1.0	3.0588152456140354	188	0	0	0	185	3	16	0	0
chr3	16314891	16314891	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	16314948	16434257	119310	high	0.0306006749633967	1.0	1.2469726445783136	683	0	0	0	680	3	30	0	0
chr3	16434519	16458929	24411	low	3.99393e-05	1.0	1.7311039166666662	155	0	155	0	0	0	1	1	0
chr3	16459068	16465954	6887	high	0.0504767756756756	1.0	1.956509	37	0	0	0	0	37	3	0	0
chr3	16466010	16475215	9206	low	0.0	1.0	6.2701686	40	40	0	0	0	0	0	0	0
chr3	16475256	16558244	82989	high	0.0787038197142857	1.0	1.0619415	350	0	0	0	0	350	11	0	0
chr3	16558783	16558783	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	16559151	16741205	182055	high	0.0709203090008257	1.0	2.2480330708955223	1211	0	0	0	422	789	62	0	0
chr3	16741223	16741224	2	low	0.0	1.0		2	2	0	0	0	0	0	0	0
chr3	16741599	16808661	67063	high	0.0571691654320987	1.0	0.924915989247312	486	0	0	0	126	360	24	0	0
chr3	16808662	16808664	3	low	0.0	1.0		2	2	0	0	0	0	0	0	0
chr3	16808899	16944316	135418	high	0.0593797542324246	1.0	1.0979117393939395	697	0	0	0	23	674	41	0	0
chr3	16944349	16944349	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr3	16944375	16966555	22181	high	0.0414502952380952	1.0	0.4346068695652175	84	0	0	0	0	84	4	0	0
chr3	16966681	17094818	128138	medium	0.0086632372138554	0.9921646974355772	0.7045465760401168	664	4	0	660	0	0	34	0	0
chr3	17094906	17100832	5927	high	0.041059595	1.0	0.07508375	20	0	0	0	0	20	1	0	0
chr3	17100942	17100942	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
